fusionGene	Gene1_vID	Gene2_vID	Gene3_vID	original.fusion.gene.id	V1	V2	V3	geneName	name	chrom	strand	exonCount	exonBases	exonIndexes	exonStarts	exonEnds	fusionType	fusionOptions	geneName_ID	external_gene_name	fusion.gene.id	Gene1_alternative_ID	Gene2_alternative_ID	Gene3_alternative_ID
ENSG00000117523.18::ENSG00000227372.12	ENSG00000117523.18	ENSG00000227372.12	NA	ENSG00000117523:ENSG00000227372	ENSG00000117523	ENSG00000227372	NA	ENSG00000227372	ENST00000649123.1	chr1	-	2	2315	0,1	3737194,3739837	3739335,3740009	intra_chromosome	symmetrical_exons	ENSG00000227372.12	TP73-AS1	ENSG00000117523:ENSG00000227372	ENSG00000117523	ENSG00000227372	NA
ENSG00000187037.9::ENSG00000196335.13	ENSG00000187037.9	ENSG00000196335.13	NA	ENSG00000187037:ENSG00000196335	ENSG00000187037	ENSG00000196335	NA	ENSG00000187037	ENST00000447769.1	chr7	+	4	900	0,1,2,3	37683873,37685180,37729917,37740381	37683903,37685298,37730038,37741008	intra_chromosome	symmetrical_exons	ENSG00000187037.9	GPR141	ENSG00000187037:ENSG00000196335	ENSG00000187037	ENSG00000196335	NA
ENSG00000187037.9::ENSG00000196335.13	ENSG00000187037.9	ENSG00000196335.13	NA	ENSG00000187037:ENSG00000196335	ENSG00000187037	ENSG00000196335	NA	ENSG00000196335	ENST00000529549.1	chr7	+	1	9	4	23754316	23754324	intra_chromosome	symmetrical_exons	ENSG00000196335.13	STK31	ENSG00000187037:ENSG00000196335	ENSG00000187037	ENSG00000196335	NA
ENSG00000148655.15::ENSG00000165629.20	ENSG00000148655.15	ENSG00000165629.20	NA	ENSG00000148655:ENSG00000165629	ENSG00000148655	ENSG00000165629	NA	ENSG00000148655	ENST00000488655.5	chr10	+	3	211	0,1,2	76324402,76346431,76557210	76324485,76346553,76557213	intra_chromosome	symmetrical_exons	ENSG00000148655.15	LRMDA	ENSG00000148655:ENSG00000165629	ENSG00000148655	ENSG00000165629	NA
ENSG00000148655.15::ENSG00000165629.20	ENSG00000148655.15	ENSG00000165629.20	NA	ENSG00000148655:ENSG00000165629	ENSG00000148655	ENSG00000165629	NA	ENSG00000165629	ENST00000462760.1	chr10	+	1	107	1	7796122	7796228	intra_chromosome	symmetrical_exons	ENSG00000165629.20	ATP5F1C	ENSG00000148655:ENSG00000165629	ENSG00000148655	ENSG00000165629	NA
ENSG00000270066.3::ENSG00000011009.11	ENSG00000270066.3	ENSG00000011009.11	NA	ENSG00000270066:ENSG00000011009	ENSG00000270066	ENSG00000011009	NA	ENSG00000270066	ENST00000602755.1	chr1	+	1	417	0	109100194	109100610	intra_chromosome	symmetrical_exons	ENSG00000270066.3	NA	ENSG00000270066:ENSG00000011009	ENSG00000270066	ENSG00000011009	NA
ENSG00000270066.3::ENSG00000011009.11	ENSG00000270066.3	ENSG00000011009.11	NA	ENSG00000270066:ENSG00000011009	ENSG00000270066	ENSG00000011009	NA	ENSG00000011009	ENST00000374505.6	chr1	+	3	281	4,5,6	23793706,23793861,23794225	23793752,23793930,23794388	intra_chromosome	symmetrical_exons	ENSG00000011009.11	LYPLA2	ENSG00000270066:ENSG00000011009	ENSG00000270066	ENSG00000011009	NA
ENSG00000291093.1::ENSG00000096746.18	ENSG00000291093.1	ENSG00000096746.18	NA	ENSG00000291093:ENSG00000096746	ENSG00000291093	ENSG00000096746	NA	ENSG00000291093	ENST00000700912.1	chr10	+	3	701	0,1,2	29409535,29415358,29487156	29409683,29415412,29487652	intra_chromosome	symmetrical_exons	ENSG00000291093.1	SVIL-AS1	ENSG00000224597:ENSG00000096746	ENSG00000224597	ENSG00000096746	NA
ENSG00000291093.1::ENSG00000096746.18	ENSG00000291093.1	ENSG00000096746.18	NA	ENSG00000291093:ENSG00000096746	ENSG00000291093	ENSG00000096746	NA	ENSG00000291093	ENST00000700912.1	chr10	+	3	701	0,1,2	29409535,29415358,29487156	29409683,29415412,29487652	intra_chromosome	symmetrical_exons	ENSG00000291093.1	SVIL-AS1	ENSG00000291093:ENSG00000096746	ENSG00000291093	ENSG00000096746	NA
ENSG00000291093.1::ENSG00000096746.18	ENSG00000291093.1	ENSG00000096746.18	NA	ENSG00000291093:ENSG00000096746	ENSG00000291093	ENSG00000096746	NA	ENSG00000096746	ENST00000354695.5	chr10	+	7	944	3,4,5,6,7,8,9	68338504,68339141,68339441,68341175,68341586,68341760,68341979	68338642,68339226,68339555,68341309,68341680,68341851,68342260	intra_chromosome	symmetrical_exons	ENSG00000096746.18	HNRNPH3	ENSG00000224597:ENSG00000096746	ENSG00000224597	ENSG00000096746	NA
ENSG00000291093.1::ENSG00000096746.18	ENSG00000291093.1	ENSG00000096746.18	NA	ENSG00000291093:ENSG00000096746	ENSG00000291093	ENSG00000096746	NA	ENSG00000096746	ENST00000354695.5	chr10	+	7	944	3,4,5,6,7,8,9	68338504,68339141,68339441,68341175,68341586,68341760,68341979	68338642,68339226,68339555,68341309,68341680,68341851,68342260	intra_chromosome	symmetrical_exons	ENSG00000096746.18	HNRNPH3	ENSG00000291093:ENSG00000096746	ENSG00000291093	ENSG00000096746	NA
ENSG00000184708.18::ENSG00000221963.6	ENSG00000184708.18	ENSG00000221963.6	NA	ENSG00000184708:ENSG00000221963	ENSG00000184708	ENSG00000221963	NA	ENSG00000184708	ENST00000487671.1	chr22	-	4	483	0,1,2,3	31444439,31447427,31448154,31449349	31444690,31447568,31448232,31449358	intra_chromosome	symmetrical_exons	ENSG00000184708.18	EIF4ENIF1	ENSG00000184708:ENSG00000221963	ENSG00000184708	ENSG00000221963	NA
ENSG00000184708.18::ENSG00000221963.6	ENSG00000184708.18	ENSG00000221963.6	NA	ENSG00000184708:ENSG00000221963	ENSG00000184708	ENSG00000221963	NA	ENSG00000221963	ENST00000409652.5	chr22	+	2	2922	1,2	35656380,35658616	35656475,35661441	intra_chromosome	symmetrical_exons	ENSG00000221963.6	APOL6	ENSG00000184708:ENSG00000221963	ENSG00000184708	ENSG00000221963	NA
ENSG00000100413.17::ENSG00000189306.11	ENSG00000100413.17	ENSG00000189306.11	NA	ENSG00000100413:ENSG00000189306	ENSG00000100413	ENSG00000189306	NA	ENSG00000100413	ENST00000442616.1	chr22	-	1	26	5	41544429	41544454	intra_chromosome	symmetrical_exons	ENSG00000100413.17	POLR3H	ENSG00000100413:ENSG00000189306	ENSG00000100413	ENSG00000189306	NA
ENSG00000100413.17::ENSG00000189306.11	ENSG00000100413.17	ENSG00000189306.11	NA	ENSG00000100413:ENSG00000189306	ENSG00000100413	ENSG00000189306	NA	ENSG00000189306	ENST00000416699.5	chr22	-	1	39	0	42514678	42514716	intra_chromosome	symmetrical_exons	ENSG00000189306.11	RRP7A	ENSG00000100413:ENSG00000189306	ENSG00000100413	ENSG00000189306	NA
ENSG00000238223.1::ENSG00000102393.14	ENSG00000238223.1	ENSG00000102393.14	NA	ENSG00000238223:ENSG00000102393	ENSG00000238223	ENSG00000102393	NA	ENSG00000238223	ENST00000418638.1	chrX	-	1	9	0	115063937	115063945	intra_chromosome	symmetrical_exons	ENSG00000238223.1	NA	ENSG00000238223:ENSG00000102393	ENSG00000238223	ENSG00000102393	NA
ENSG00000238223.1::ENSG00000102393.14	ENSG00000238223.1	ENSG00000102393.14	NA	ENSG00000238223:ENSG00000102393	ENSG00000238223	ENSG00000102393	NA	ENSG00000102393	ENST00000675799.1	chrX	-	3	917	0,1,2	101397864,101398371,101401633	101398099,101398946,101401737	intra_chromosome	symmetrical_exons	ENSG00000102393.14	GLA	ENSG00000238223:ENSG00000102393	ENSG00000238223	ENSG00000102393	NA
ENSG00000266104.1::ENSG00000101246.20	ENSG00000266104.1	ENSG00000101246.20	NA	ENSG00000266104:ENSG00000101246	ENSG00000266104	ENSG00000101246	NA	ENSG00000266104	ENST00000582203.1	chr20	+	1	4	0	63286809	63286812	intra_chromosome	symmetrical_exons	ENSG00000266104.1	MIR4326	ENSG00000266104:ENSG00000101246	ENSG00000266104	ENSG00000101246	NA
ENSG00000266104.1::ENSG00000101246.20	ENSG00000266104.1	ENSG00000101246.20	NA	ENSG00000266104:ENSG00000101246	ENSG00000266104	ENSG00000101246	NA	ENSG00000101246	ENST00000612157.4	chr20	-	1	321	0	63699479	63699799	intra_chromosome	symmetrical_exons	ENSG00000101246.20	ARFRP1	ENSG00000266104:ENSG00000101246	ENSG00000266104	ENSG00000101246	NA
ENSG00000145901.16::ENSG00000158987.22	ENSG00000145901.16	ENSG00000158987.22	NA	ENSG00000145901:ENSG00000158987	ENSG00000145901	ENSG00000158987	NA	ENSG00000145901	ENST00000522100.5	chr5	-	5	538	3,4,5,6,7	151056767,151060319,151062128,151063614,151087086	151056957,151060395,151062212,151063747,151087136	intra_chromosome	symmetrical_exons	ENSG00000145901.16	TNIP1	ENSG00000145901:ENSG00000158987	ENSG00000145901	ENSG00000158987	NA
ENSG00000145901.16::ENSG00000158987.22	ENSG00000145901.16	ENSG00000158987.22	NA	ENSG00000145901:ENSG00000158987	ENSG00000145901	ENSG00000158987	NA	ENSG00000158987	ENST00000515170.5	chr5	-	6	787	0,1,2,3,4,5	131436291,131439582,131440147,131442350,131446484,131453055	131436381,131439715,131440228,131442537,131446703,131453126	intra_chromosome	symmetrical_exons	ENSG00000158987.22	RAPGEF6	ENSG00000145901:ENSG00000158987	ENSG00000145901	ENSG00000158987	NA
ENSG00000188321.14::ENSG00000276043.5	ENSG00000188321.14	ENSG00000276043.5	NA	ENSG00000188321:ENSG00000276043	ENSG00000188321	ENSG00000276043	NA	ENSG00000188321	ENST00000585377.5	chr19	+	4	504	0,1,2,3	9324232,9324696,9337797,9338495	9324404,9324780,9338017,9338519	intra_chromosome	symmetrical_exons	ENSG00000188321.14	ZNF559	ENSG00000188321:ENSG00000276043	ENSG00000188321	ENSG00000276043	NA
ENSG00000188321.14::ENSG00000276043.5	ENSG00000188321.14	ENSG00000276043.5	NA	ENSG00000188321:ENSG00000276043	ENSG00000188321	ENSG00000276043	NA	ENSG00000276043	ENST00000624301.3	chr19	+	16	2512	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16	4910877,4929223,4930717,4932742,4941529,4941746,4944133,4944344,4945862,4947106,4950612,4950860,4954351,4954651,4956710,4960658	4911038,4929476,4930876,4932956,4941628,4941931,4944255,4944450,4945965,4947211,4950773,4950996,4954488,4954822,4956813,4960939	intra_chromosome	symmetrical_exons	ENSG00000276043.5	UHRF1	ENSG00000188321:ENSG00000276043	ENSG00000188321	ENSG00000276043	NA
ENSG00000260830.2::ENSG00000100461.18	ENSG00000260830.2	ENSG00000100461.18	NA	ENSG00000260830:ENSG00000100461	ENSG00000260830	ENSG00000100461	NA	ENSG00000260830	ENST00000565098.2	chr14	+	1	644	0	21384287	21384930	intra_chromosome	symmetrical_exons	ENSG00000260830.2	NA	ENSG00000260830:ENSG00000100461	ENSG00000260830	ENSG00000100461	NA
ENSG00000260830.2::ENSG00000100461.18	ENSG00000260830.2	ENSG00000100461.18	NA	ENSG00000260830:ENSG00000100461	ENSG00000260830	ENSG00000100461	NA	ENSG00000100461	ENST00000555722.5	chr14	-	5	537	0,1,2,3,4	22905159,22905337,22905607,22906196,22919000	22905246,22905453,22905659,22906368,22919105	intra_chromosome	symmetrical_exons	ENSG00000100461.18	RBM23	ENSG00000260830:ENSG00000100461	ENSG00000260830	ENSG00000100461	NA
ENSG00000260781.2::ENSG00000166548.17	ENSG00000260781.2	ENSG00000166548.17	NA	ENSG00000260781:ENSG00000166548	ENSG00000260781	ENSG00000166548	NA	ENSG00000260781	ENST00000562773.1	chr16	-	8	1127	7,8,9,10,11,12,13,14	33923822,33926088,33926483,33928084,33934047,33936139,33936408,33936744	33923942,33926217,33926543,33928396,33934189,33936195,33936518,33936934	intra_chromosome	symmetrical_exons	ENSG00000260781.2	ARHGAP23P1	ENSG00000260781:ENSG00000166548	ENSG00000260781	ENSG00000166548	NA
ENSG00000260781.2::ENSG00000166548.17	ENSG00000260781.2	ENSG00000166548.17	NA	ENSG00000260781:ENSG00000166548	ENSG00000260781	ENSG00000166548	NA	ENSG00000166548	ENST00000677715.1	chr16	-	4	467	0,1,2,3	66511832,66513732,66517137,66517790	66512066,66513811,66517215,66517862	intra_chromosome	symmetrical_exons	ENSG00000166548.17	TK2	ENSG00000260781:ENSG00000166548	ENSG00000260781	ENSG00000166548	NA
ENSG00000227837.1::ENSG00000291031.1	ENSG00000227837.1	ENSG00000291031.1	NA	ENSG00000227837:ENSG00000291031	ENSG00000227837	ENSG00000291031	NA	ENSG00000227837	ENST00000445313.1	chrY	+	1	107	0	24691792	24691898	intra_chromosome	symmetrical_exons	ENSG00000227837.1	TRIM60P11Y	ENSG00000227837:ENSG00000215580	ENSG00000227837	ENSG00000215580	NA
ENSG00000227837.1::ENSG00000291031.1	ENSG00000227837.1	ENSG00000291031.1	NA	ENSG00000227837:ENSG00000291031	ENSG00000227837	ENSG00000291031	NA	ENSG00000227837	ENST00000445313.1	chrY	+	1	107	0	24691792	24691898	intra_chromosome	symmetrical_exons	ENSG00000227837.1	TRIM60P11Y	ENSG00000227837:ENSG00000291031	ENSG00000227837	ENSG00000291031	NA
ENSG00000227837.1::ENSG00000291031.1	ENSG00000227837.1	ENSG00000291031.1	NA	ENSG00000227837:ENSG00000291031	ENSG00000227837	ENSG00000291031	NA	ENSG00000291031	ENST00000693243.2	chrY	-	2	214	0,1	19555391,19557231	19555554,19557280	intra_chromosome	symmetrical_exons	ENSG00000291031.1	BCORP1	ENSG00000227837:ENSG00000215580	ENSG00000227837	ENSG00000215580	NA
ENSG00000227837.1::ENSG00000291031.1	ENSG00000227837.1	ENSG00000291031.1	NA	ENSG00000227837:ENSG00000291031	ENSG00000227837	ENSG00000291031	NA	ENSG00000291031	ENST00000693243.2	chrY	-	2	214	0,1	19555391,19557231	19555554,19557280	intra_chromosome	symmetrical_exons	ENSG00000291031.1	BCORP1	ENSG00000227837:ENSG00000291031	ENSG00000227837	ENSG00000291031	NA
ENSG00000237558.1::ENSG00000291031.1	ENSG00000237558.1	ENSG00000291031.1	NA	ENSG00000237558:ENSG00000291031	ENSG00000237558	ENSG00000291031	NA	ENSG00000237558	ENST00000429883.1	chrY	+	1	158	0	17951590	17951747	intra_chromosome	symmetrical_exons	ENSG00000237558.1	CDY7P	ENSG00000237558:ENSG00000215580	ENSG00000237558	ENSG00000215580	NA
ENSG00000237558.1::ENSG00000291031.1	ENSG00000237558.1	ENSG00000291031.1	NA	ENSG00000237558:ENSG00000291031	ENSG00000237558	ENSG00000291031	NA	ENSG00000237558	ENST00000429883.1	chrY	+	1	158	0	17951590	17951747	intra_chromosome	symmetrical_exons	ENSG00000237558.1	CDY7P	ENSG00000237558:ENSG00000291031	ENSG00000237558	ENSG00000291031	NA
ENSG00000237558.1::ENSG00000291031.1	ENSG00000237558.1	ENSG00000291031.1	NA	ENSG00000237558:ENSG00000291031	ENSG00000237558	ENSG00000291031	NA	ENSG00000291031	ENST00000693243.2	chrY	-	1	155	0	19555391	19555545	intra_chromosome	symmetrical_exons	ENSG00000291031.1	BCORP1	ENSG00000237558:ENSG00000215580	ENSG00000237558	ENSG00000215580	NA
ENSG00000237558.1::ENSG00000291031.1	ENSG00000237558.1	ENSG00000291031.1	NA	ENSG00000237558:ENSG00000291031	ENSG00000237558	ENSG00000291031	NA	ENSG00000291031	ENST00000693243.2	chrY	-	1	155	0	19555391	19555545	intra_chromosome	symmetrical_exons	ENSG00000291031.1	BCORP1	ENSG00000237558:ENSG00000291031	ENSG00000237558	ENSG00000291031	NA
ENSG00000231666.7::ENSG00000159208.16	ENSG00000231666.7	ENSG00000159208.16	NA	ENSG00000231666:ENSG00000159208	ENSG00000231666	ENSG00000159208	NA	ENSG00000231666	ENST00000663787.1	chr1	-	1	8	1	158140499	158140506	intra_chromosome	symmetrical_exons	ENSG00000231666.7	LINC01704	ENSG00000231666:ENSG00000159208	ENSG00000231666	ENSG00000159208	NA
ENSG00000231666.7::ENSG00000159208.16	ENSG00000231666.7	ENSG00000159208.16	NA	ENSG00000231666:ENSG00000159208	ENSG00000231666	ENSG00000159208	NA	ENSG00000159208	ENST00000469255.5	chr1	+	1	35	2	150284598	150284632	intra_chromosome	symmetrical_exons	ENSG00000159208.16	CIART	ENSG00000231666:ENSG00000159208	ENSG00000231666	ENSG00000159208	NA
ENSG00000111300.10::ENSG00000139197.11	ENSG00000111300.10	ENSG00000139197.11	NA	ENSG00000111300:ENSG00000139197	ENSG00000111300	ENSG00000139197	NA	ENSG00000111300	ENST00000549711.5	chr12	-	17	1947	7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	112047666,112048293,112049484,112053559,112054389,112060271,112061182,112068881,112071896,112074676,112075679,112078189,112078635,112081061,112090727,112093052,112108717	112047790,112048443,112049611,112053657,112054568,112060359,112061388,112068992,112072064,112074764,112075789,112078266,112078741,112081134,112090864,112093136,112108721	intra_chromosome	symmetrical_exons	ENSG00000111300.10	NAA25	ENSG00000111300:ENSG00000139197	ENSG00000111300	ENSG00000139197	NA
ENSG00000111300.10::ENSG00000139197.11	ENSG00000111300.10	ENSG00000139197.11	NA	ENSG00000111300:ENSG00000139197	ENSG00000111300	ENSG00000139197	NA	ENSG00000139197	ENST00000675855.1	chr12	+	11	1305	5,6,7,8,9,10,11,12,13,14,15	7199012,7201752,7202242,7202613,7203433,7207660,7208011,7208458,7209006,7209684,7210023	7199113,7201841,7202351,7202704,7203551,7207802,7208080,7208669,7209170,7209840,7210067	intra_chromosome	symmetrical_exons	ENSG00000139197.11	PEX5	ENSG00000111300:ENSG00000139197	ENSG00000111300	ENSG00000139197	NA
ENSG00000105711.14::ENSG00000105063.19	ENSG00000105711.14	ENSG00000105063.19	NA	ENSG00000105711:ENSG00000105063	ENSG00000105711	ENSG00000105063	NA	ENSG00000105711	ENST00000640135.1	chr19	+	1	107	0	35031302	35031408	intra_chromosome	symmetrical_exons	ENSG00000105711.14	SCN1B	ENSG00000105711:ENSG00000105063	ENSG00000105711	ENSG00000105063	NA
ENSG00000105711.14::ENSG00000105063.19	ENSG00000105711.14	ENSG00000105063.19	NA	ENSG00000105711:ENSG00000105063	ENSG00000105711	ENSG00000105063	NA	ENSG00000105063	ENST00000587457.1	chr19	-	7	1890	0,1,2,3,4,5,6	55229781,55230614,55230775,55231411,55231599,55231803,55232076	55230531,55230684,55230884,55231491,55231668,55231982,55232702	intra_chromosome	symmetrical_exons	ENSG00000105063.19	PPP6R1	ENSG00000105711:ENSG00000105063	ENSG00000105711	ENSG00000105063	NA
ENSG00000166348.20::ENSG00000165868.16	ENSG00000166348.20	ENSG00000165868.16	NA	ENSG00000166348:ENSG00000165868	ENSG00000166348	ENSG00000165868	NA	ENSG00000166348	ENST00000461520.5	chr10	-	3	258	6,7,8	73545539,73571422,73575513	73545672,73571513,73575544	intra_chromosome	symmetrical_exons	ENSG00000166348.20	USP54	ENSG00000166348:ENSG00000165868	ENSG00000166348	ENSG00000165868	NA
ENSG00000166348.20::ENSG00000165868.16	ENSG00000166348.20	ENSG00000165868.16	NA	ENSG00000166348:ENSG00000165868	ENSG00000166348	ENSG00000165868	NA	ENSG00000165868	ENST00000468935.2	chr10	-	2	269	0,1	116700955,116705152	116701129,116705245	intra_chromosome	symmetrical_exons	ENSG00000165868.16	HSPA12A	ENSG00000166348:ENSG00000165868	ENSG00000166348	ENSG00000165868	NA
ENSG00000125898.13::ENSG00000234948.2	ENSG00000125898.13	ENSG00000234948.2	NA	ENSG00000125898:ENSG00000234948	ENSG00000125898	ENSG00000234948	NA	ENSG00000125898	ENST00000381941.8	chr20	+	1	158	0	833716	833873	intra_chromosome	symmetrical_exons	ENSG00000125898.13	FAM110A	ENSG00000125898:ENSG00000234948	ENSG00000125898	ENSG00000234948	NA
ENSG00000125898.13::ENSG00000234948.2	ENSG00000125898.13	ENSG00000234948.2	NA	ENSG00000125898:ENSG00000234948	ENSG00000125898	ENSG00000234948	NA	ENSG00000234948	ENST00000665561.1	chr20	+	3	512	1,2,3	52621863,52646491,52650225	52622000,52646806,52650282	intra_chromosome	symmetrical_exons	ENSG00000234948.2	LINC01524	ENSG00000125898:ENSG00000234948	ENSG00000125898	ENSG00000234948	NA
ENSG00000134802.18::ENSG00000246273.9	ENSG00000134802.18	ENSG00000246273.9	NA	ENSG00000134802:ENSG00000246273	ENSG00000134802	ENSG00000246273	NA	ENSG00000134802	ENST00000530316.5	chr11	-	3	516	0,1,2	57426041,57426589,57427063	57426389,57426750,57427067	intra_chromosome	symmetrical_exons	ENSG00000134802.18	SLC43A3	ENSG00000134802:ENSG00000246273	ENSG00000134802	ENSG00000246273	NA
ENSG00000134802.18::ENSG00000246273.9	ENSG00000134802.18	ENSG00000246273.9	NA	ENSG00000134802:ENSG00000246273	ENSG00000134802	ENSG00000246273	NA	ENSG00000246273	ENST00000534671.1	chr11	+	2	454	1,2	9780377,9807849	9780575,9808103	intra_chromosome	symmetrical_exons	ENSG00000246273.9	SBF2-AS1	ENSG00000134802:ENSG00000246273	ENSG00000134802	ENSG00000246273	NA
ENSG00000146282.19::ENSG00000153291.16	ENSG00000146282.19	ENSG00000153291.16	NA	ENSG00000146282:ENSG00000153291	ENSG00000146282	ENSG00000153291	NA	ENSG00000146282	ENST00000691634.1	chr6	-	7	962	3,4,5,6,7,8,9	87518170,87518631,87518825,87519584,87520181,87521465,87524558	87518264,87518739,87518891,87519707,87520256,87521524,87524988	intra_chromosome	symmetrical_exons	ENSG00000146282.19	RARS2	ENSG00000146282:ENSG00000153291	ENSG00000146282	ENSG00000153291	NA
ENSG00000146282.19::ENSG00000153291.16	ENSG00000146282.19	ENSG00000153291.16	NA	ENSG00000146282:ENSG00000153291	ENSG00000146282	ENSG00000153291	NA	ENSG00000153291	ENST00000604616.1	chr6	+	4	409	1,2,3,4	46668710,46670136,46671127,46676648	46668793,46670227,46671228,46676778	intra_chromosome	symmetrical_exons	ENSG00000153291.16	SLC25A27	ENSG00000146282:ENSG00000153291	ENSG00000146282	ENSG00000153291	NA
ENSG00000141449.16::ENSG00000166401.15	ENSG00000141449.16	ENSG00000166401.15	NA	ENSG00000141449:ENSG00000166401	ENSG00000141449	ENSG00000166401	NA	ENSG00000141449	ENST00000579454.2	chr18	+	18	2765	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17	21242260,21366028,21383511,21384207,21395386,21401151,21403873,21434948,21439522,21440270,21441401,21444225,21449511,21451024,21452084,21454367,21473032,21477165	21242393,21366136,21383675,21384403,21395561,21401326,21403994,21435075,21439637,21440388,21441537,21444409,21449836,21451151,21452217,21454563,21473211,21477200	intra_chromosome	symmetrical_exons	ENSG00000141449.16	GREB1L	ENSG00000141449:ENSG00000166401	ENSG00000141449	ENSG00000166401	NA
ENSG00000141449.16::ENSG00000166401.15	ENSG00000141449.16	ENSG00000166401.15	NA	ENSG00000141449:ENSG00000166401	ENSG00000141449	ENSG00000166401	NA	ENSG00000166401	ENST00000397988.7	chr18	+	7	1147	0,1,2,3,4,5,6	63970120,63978300,63979802,63981722,63983580,63985094,63986259	63970170,63978476,63979938,63981838,63983721,63985245,63986629	intra_chromosome	symmetrical_exons	ENSG00000166401.15	SERPINB8	ENSG00000141449:ENSG00000166401	ENSG00000141449	ENSG00000166401	NA
ENSG00000186566.13::ENSG00000161920.11	ENSG00000186566.13	ENSG00000161920.11	NA	ENSG00000186566:ENSG00000161920	ENSG00000186566	ENSG00000161920	NA	ENSG00000186566	ENST00000591680.6	chr17	-	2	115	6,7	44474830,44503327	44474903,44503367	intra_chromosome	symmetrical_exons	ENSG00000186566.13	GPATCH8	ENSG00000186566:ENSG00000161920	ENSG00000186566	ENSG00000161920	NA
